2020-01-28 15:26:07,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 15:24:35,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 15:06:11,"b'RT @bgadenuncia: Parece que se acab\xc3\xb3 la plata de los contratos a los Argentinos, porque de un momento a otro, toda la orda de perfiles fals\xe2\x80\xa6'"
2020-01-28 14:56:50,"b'@aalvaradobe @ingrodolfohdez @JERobledo Ahora entiendo porque este personaje ataca la contracci\xc3\xb3n de v\xc3\xadas, muy aliado de zangano Robledo.'"
2020-01-28 14:54:33,"b'Parece que se acab\xc3\xb3 la plata de los contratos a los Argentinos, porque de un momento a otro, toda la orda de perfil\xe2\x80\xa6 https://t.co/5a8k6FNNLp'"
2020-01-28 14:47:21,b'RT @bgadenuncia: \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 La rata asquerosa est\xc3\xa1 asustada. @ingrodolfohdez @lchernandezo @farahotero. Les recomendamos los misterios dolorosos d\xe2\x80\xa6'
2020-01-28 14:45:15,b'@ALDOMMATUK @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol @ingrodolfohdez @QuinteroCalle\xe2\x80\xa6 https://t.co/zEQPFYbrHq'
2020-01-28 14:41:17,b'@ingrodolfohdez El andamiaje del Estado por nada del mundo va a permitir que @ingrodolfohdez les quite el lapicero\xe2\x80\xa6 https://t.co/ZbYqKNKKHH'
2020-01-28 14:39:41,b'El andamiaje del Estado por nada del mundo quiere permitir q @ingrodolfohdez les quite el lapicero a aquellos q les\xe2\x80\xa6 https://t.co/AzlKUjBMMH'
2020-01-28 14:34:23,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
